year,postal_code,elevation,forest,urban,other,years_till_next_fire
2002,92266,41,0.000928065147489597,0.00618710098326398,0.992884833869246,
2002,93513,3910,0.118371091589624,0.000876884801913325,0.880752023608461,0
2002,92328,3910,0,0.00361382569515168,0.996386174304848,8
2002,93307,408,0,0.105216865192378,0.894783134807622,7
2002,93528,408,0,0.028169014084507,0.971830985915493,
2002,93516,408,0,0.0508778015854471,0.949122198414552,
2002,93561,408,0.134504215315746,0.0221273702676829,0.84336841441657,2
2002,93224,408,0,0.0179662045577424,0.982033795442257,1
2002,93461,234,0.00151283356723808,0.00122917727338094,0.997257989159381,0
2002,93276,408,0,0.166666666666666,0.833333333333333,
2002,93201,331,0,0.021014087316854,0.978985912683145,3
2002,95467,1343,0.112986273386564,0.0492636077592072,0.837750118854228,13
2002,95461,1343,0.374491887619607,0.00386599722140625,0.621642115158986,1
2002,95453,1343,0.138485716937642,0.0242059917747607,0.837308291287596,1
2002,96119,4258,0.179971027550168,0.00201543303508774,0.818013539414744,0
2002,96113,4258,0,0.0676284483333386,0.932371551666661,9
2002,96056,557,0.416547373359199,0.000479101726589232,0.582973524914211,2
2002,91306,267,0,0.906511121704638,0.0934888782953615,
2002,91755,267,0,0.790461816232685,0.209538183767314,
2002,90701,267,0,0.970194403665643,0.0298055963343565,
2002,90241,267,0,0.910218867543483,0.0897811324565167,
2002,90250,267,0,0.978745126149902,0.0212548738500972,
2002,90210,267,0.0206542155314826,0.392520615048245,0.586825169420272,4
2002,90004,267,0,0.939197362850057,0.0608026371499426,
2002,90013,267,0,0.999999999999999,2.22E-16,
2002,90069,267,0,0.731363397317907,0.268636602682093,
2002,91384,267,0.0787770393214339,0.0246111841777139,0.896611776500852,0
2002,90704,267,0.0124037639007698,0.00513259195893926,0.98246364414029,1
2002,90059,267,0,0.975609756097561,0.024390243902439,
2002,91601,267,0,0.962374195383904,0.0376258046160958,
2002,91352,267,0,0.549851666638911,0.450148333361088,15
2002,91311,267,0.0159525715136826,0.207527444725862,0.776519983760454,1
2002,90068,267,0.0219839804157361,0.311632988318158,0.666383031266105,5
2002,90744,267,0,0.866258710750724,0.133741289249275,
2002,90023,267,0.00616997128297316,0.938300287170268,0.0555297415467584,
2002,90016,267,0,0.970149253731343,0.0298507462686566,
2002,90713,267,0,0.966927691908217,0.0330723080917825,
2002,90058,267,0,0.990762243235267,0.00923775676473226,
2002,91006,267,0,0.715125288181715,0.284874711818284,0
2002,90638,267,0,0.910646668169058,0.0893533318309419,
2002,90606,267,0,0.931191091517178,0.0688089084828215,
2002,91016,267,0.0203384221521038,0.559504248087384,0.420157329760512,
2002,91008,267,0.0519480519480519,0.233766233766233,0.714285714285714,14
2002,91759,1077,0.341556211158684,0.00200567354550484,0.65643811529581,0
2002,90602,267,0.00666666666666666,0.613333333333333,0.38,
2002,91371,267,0,0.542312276519666,0.457687723480333,
2002,93644,272,0.819514830533207,0.0159608172995627,0.164524352167229,12
2002,93614,272,0.446689551616918,0.00450201972556649,0.548808428657515,1
2002,94970,7,0.444015444015444,0.0463320463320463,0.509652509652509,
2002,94933,7,0.632179124354919,0.0407857499583818,0.327035125686698,
2002,95470,639,0.419461745453635,0.00884307382129969,0.571695180725064,6
2002,95427,639,0.901053693538109,0,0.0989463064618905,6
2002,95460,639,0.683807439824945,0.012035010940919,0.304157549234135,
2002,95417,639,0.872828704599377,0.000861619271548567,0.126309676129073,12
2002,95463,639,0.826314105538419,0,0.17368589446158,
2002,96108,4366,0.363500884666944,0.0012980071394809,0.635201108193574,0
2002,93512,6465,0.165536261098135,0.000788516784304946,0.833675222117559,8
2002,93923,53,0.563690396981804,0.0200499899634918,0.416259613054703,3
2002,93901,53,0,0.362451919068553,0.637548080931446,
2002,93943,53,0,1,0,
2002,94503,17,0.00565722020313982,0.21977042855468,0.774572351242179,
2002,94574,17,0.352145601249736,0.0161337088761746,0.631720689874089,1
2002,94508,17,0.550271570637601,0.0107529507163386,0.438975478646059,6
2002,92844,110,0,0.977039402496635,0.0229605975033648,
2002,92843,110,0,0.954917589952873,0.0450824100471269,
2002,92602,110,0.00830920365144617,0.244611293458362,0.747079502890191,5
2002,92649,110,0,0.655315034373829,0.34468496562617,
2002,92637,110,0,0.618351012536162,0.381648987463837,
2002,92629,110,0.00523497070060901,0.670525744544393,0.324239284754997,15
2002,92692,110,0.00552925003818542,0.643671910798839,0.350798839162975,2
2002,92614,110,0,0.939978548237476,0.0600214517625231,
2002,92870,110,0,0.905819719547241,0.0941802804527583,
2002,92610,110,0.00874405166553365,0.198205302515295,0.79305064581917,5
2002,92530,851,0.0229328428493233,0.124059441174074,0.853007715976602,4
2002,95648,1354,0.0714014096160462,0.031720560813094,0.896878029570859,0
2002,95765,1354,0.00714228492188055,0.31022790997336,0.682629805104759,5
2002,95677,1354,0.0435421642476575,0.454676626501705,0.501781209250637,8
2002,95678,1354,0,0.646365793968041,0.353634206031958,
2002,95736,1354,0.6,0.0666666666666666,0.333333333333333,
2002,96122,3432,0.578168426721163,0.0219810000871957,0.39985057319164,5
2002,96135,3432,0.119729652959949,0.00274190044946448,0.877528446590586,0
2002,95923,3432,0.846220609121035,0.00512860975224869,0.148650781126716,10
2002,95956,3432,0.890225728759135,0.000922909855131261,0.108851361385732,6
2002,92509,851,0,0.441349110201611,0.558650889798388,5
2002,92879,851,0,0.719086792828354,0.280913207171645,8
2002,92881,851,0.00974767832309827,0.21273868892519,0.777513632751711,5
2002,92595,851,0.00298931120469687,0.163340872049003,0.833669816746299,2
2002,92591,851,0.00182508879886592,0.306654074660068,0.691520836541065,
2002,92223,851,0.00294808362155023,0.0813251312150798,0.915726785163369,4
2002,92587,851,0,0.330483407615827,0.669516592384172,7
2002,92028,13,0.021983407038361,0.102744920335864,0.875271672625774,0
2002,95818,30,0,0.707861943822097,0.292138056177902,
2002,95673,30,0.00367928286448403,0.174943136818597,0.821377580316918,
2002,95632,30,0.00145381601684097,0.0305404318785018,0.968005752104657,
2002,95680,30,0,0.0476190476190476,0.952380952380952,
2002,95842,30,0,0.845119991132295,0.154880008867704,
2002,95841,30,0,0.742592885507113,0.257407114492886,
2002,95639,30,0,0.0335195530726257,0.966480446927374,
2002,92345,1077,0.00828704288899695,0.230078587382307,0.761634369728695,1
2002,92341,1077,0.701195219123506,0.131474103585657,0.167330677290836,5
2002,91709,1077,0.0279957751687738,0.230875778400428,0.741128446430797,3
2002,91761,1077,0,0.592629017013232,0.407370982986767,
2002,91764,1077,0,0.722014077833518,0.277985922166481,
2002,91737,1077,0,0.397469983528676,0.602530016471323,1
2002,91708,1077,0.00288451786987914,0.130134150862778,0.866981331267342,5
2002,92374,1077,0,0.416175103784215,0.583824896215784,4
2002,92358,1077,0.352117832704213,0.00907524905448993,0.638806918241296,0
2002,92408,1077,0,0.580908881553696,0.419091118446303,
2002,92376,1077,0,0.759857622624306,0.240142377375693,
2002,92268,1077,0.0201369311316955,0.00161095449053564,0.978252114377768,3
2002,92040,13,0.00679983753952641,0.124844451358503,0.86835571110197,0
2002,92109,13,0,0.575647329265596,0.424352670734403,
2002,92116,13,0.00768430510237859,0.762093914030359,0.230221780867262,
2002,92117,13,0.00679892974670517,0.830084570360829,0.163116499892465,
2002,91910,13,0.00968517324265697,0.799085419475875,0.191229407281467,
2002,92026,13,0.0132183316829292,0.184338042419706,0.802443625897364,2
2002,91934,13,0.000701262272089761,0.00981767180925666,0.989481065918653,1
2002,92003,13,0.0034578266300394,0.0881626431784313,0.908379530191529,3
2002,92102,13,0.00551728342376394,0.884222398341766,0.110260318234469,
2002,92056,13,0,0.6957308972434,0.304269102756599,
2002,92054,13,0,0.555329300606459,0.44467069939354,5
2002,92140,13,0,0.862068965517241,0.137931034482758,
2002,92060,13,0.418976666224892,0.000902130847711238,0.580121202927396,5
2002,92055,13,0.0103792443056711,0.0684410879202033,0.921179667774125,0
2002,94114,63,0.0166592625499777,0.933362949800088,0.0499777876499333,
2002,94110,63,0,0.966417910447761,0.0335820895522389,
2002,95304,20,0.034825114463394,0.0502534338658093,0.914921451670796,1
2002,95205,20,0,0.701038196134216,0.298961803865783,
2002,95361,86,0.00395533112398215,0.0234523310083959,0.972592337867621,1
2002,93420,234,0.313035023805094,0.0289252044470415,0.658039771747863,3
2002,93428,234,0.282377919320594,0.0199575371549893,0.697664543524416,14
2002,94010,15,0.0752556642084249,0.509963774520548,0.414780561271026,
2002,94015,15,0.0145052788937681,0.61850415771279,0.366990563393441,
2002,94038,15,0.0714285714285714,0.171428571428571,0.757142857142857,
2002,94020,15,0.795729948066936,0.000577034045008655,0.203693017888055,
2002,93103,100,0.200096191366371,0.333520876248899,0.466382932384729,6
2002,93013,100,0.470860114334915,0.0661473269957097,0.462992558669375,15
2002,93460,100,0.180147540652534,0.00771715329537075,0.812135306052094,1
2002,94085,87,0,0.921875,0.078125,
2002,95148,87,0.0922775094598127,0.526575638980711,0.381146851559475,9
2002,95127,87,0.148144033276467,0.458106933670306,0.393749033053225,
2002,95119,87,0.0796447702283619,0.690395639507565,0.229959590264072,
2002,95014,87,0.472245739640229,0.322986854583308,0.204767405776462,5
2002,94043,87,0,0.658094314698194,0.341905685301805,
2002,95129,87,0,0.934131736526946,0.0658682634730538,
2002,95128,87,0,0.912128861642024,0.0878711383579756,
2002,95117,87,0,0.949092196218872,0.0509078037811275,
2002,95007,17,0.709677419354838,0.032258064516129,0.258064516129032,
2002,96003,557,0.455777695182489,0.0329885432648282,0.511233761552682,0
2002,96125,2899,0.711854810088272,0.000638793058032697,0.287506396853695,4
2002,96124,2899,0.586068815773982,0.00390515030550465,0.410026033920513,5
2002,96086,2635,0.793680216827875,0.000260664004994528,0.206059119167129,2
2002,96067,2635,0.75640706777802,0.0226980181980607,0.220894914023919,15
2002,95403,177,0.127896121930837,0.330374065127093,0.541729812942069,15
2002,95409,177,0.452581298852953,0.105469031110252,0.441949670036793,1
2002,95439,177,0.00997526135184741,0.149489266618785,0.840535472029367,
2002,95431,177,0,0.111111111111111,0.888888888888888,15
2002,95486,177,0,0,1,
2002,95326,86,0,0.0702969101319333,0.929703089868066,
2002,95354,86,0,0.7471850086299,0.252814991370099,
2002,96035,309,0.00203133025496564,0.0121880732170091,0.985780596528025,13
2002,93261,331,0,0.0351095046972821,0.964890495302717,
2002,93615,331,0,0.0469314079422382,0.953068592057761,
2002,93265,331,0.564662417229972,0.00152396081894259,0.433813621951085,0
2002,93673,331,0,0.114285714285714,0.885714285714285,
2002,93221,331,0.0213613860402667,0.0243420445575132,0.95429656940222,0
2002,93223,331,0,0.210597934843512,0.789402065156487,
2002,93258,331,0,0.227272727272727,0.772727272727272,
2002,93010,116,0.00705457472510805,0.352942909338304,0.640002515936587,8
2002,93015,116,0.087994909690534,0.0368876700694222,0.875117420240043,1
2002,93033,116,0.00209643099105149,0.318810018303117,0.679093550705831,11
2002,93030,116,0,0.534672859902589,0.465327140097411,
2002,93064,116,0,0.0311053598084171,0.968894640191582,3
2002,95606,65,0.161841315705394,0.00265313632303924,0.835505547971566,1
2002,95605,65,0,0.521692625258022,0.478307374741977,
2002,95925,63,0.826580790436611,0,0.173419209563388,6
2002,94605,42,0.140537284355694,0.532631821793853,0.326830893850452,
2002,94502,42,0,0.630326917690368,0.369673082309631,
2002,94709,42,0,0.762224352828379,0.23777564717162,
2002,94536,42,0.0952271556405524,0.546664220768589,0.358108623590858,
2002,94538,42,0,0.686840717562622,0.313159282437377,
2002,94541,42,0.0254566324776378,0.839986881569133,0.134556485953228,
2002,94546,42,0.231454005934718,0.492581602373887,0.275964391691394,
2002,94505,23,0,0.0977709844011741,0.902229015598825,
2002,95640,1975,0.115932341391942,0.020807789710049,0.863259868898008,0
2002,95629,1975,0.641892073631854,0.000676554827289596,0.357431371540856,
2002,95917,174,0,0.0144231947505191,0.98557680524948,8
2002,95222,133,0.289210380293511,0.00634283999483905,0.704446779711649,2
2002,95226,133,0.312195121951219,0.0048780487804878,0.682926829268292,3
2002,94598,23,0.14286771701198,0.335257103836438,0.521875179151581,
2002,94523,23,0.00803370931523113,0.686911183955811,0.305055106728957,
2002,94597,23,0.0316455696202531,0.683544303797468,0.284810126582278,
2002,95219,20,0,0.0548767884043778,0.945123211595622,8
2002,94547,23,0.0492565416569609,0.444400768693221,0.506342689649817,
2002,94850,23,0,1,0,
2002,93640,296,0,0.035563662492425,0.964436337507575,4
2002,93609,296,0,0.0170484816196057,0.982951518380394,
2002,93619,296,0.0592145201497886,0.00984362140136332,0.930941858448848,0
2002,93634,296,0.501773609249849,0.000113064914501261,0.498113325835649,2
2002,93721,296,0,0.975609756097561,0.024390243902439,
2002,93675,296,0.270315091210613,0.000414593698175787,0.72927031509121,1
2002,93641,296,0.553365586112532,0.000981335556281472,0.445653078331186,13
2002,93633,331,0.571202684809886,0,0.428797315190113,0
2002,95963,132,0.00633909124018342,0.019440667180447,0.974220241579369,13
2002,95951,132,0.00154114671764244,0.0508578416822008,0.947601011600156,
2002,95536,44,0.47299367210288,0.00586794349705269,0.521138384400066,7
2002,95545,44,0.76218106320626,0.001303025829707,0.236515910964032,1
2002,95558,44,0.590175653798485,0.00183097841715074,0.407993367784363,1
2002,92257,41,4.13E-05,0.00467184376264686,0.995286812453967,
2002,92251,41,0.000993445191606848,0.04073424634967,0.958272308458723,
2002,92250,41,0.00155234135227123,0.0227950836435791,0.975652575004149,7
2002,92222,41,0,0.0895522388059701,0.910447761194029,
2002,93549,3910,0.126418787713146,0.00347038454503946,0.870110827741813,1
2002,93522,3910,0,0.00350877192982456,0.996491228070175,
2002,93203,408,0.0160932040560181,0.0171571287315078,0.966749667212474,1
2002,93523,408,0,0.0428221761989376,0.957177823801062,
2002,93505,408,0,0.016076216717624,0.983923783282376,
2002,93263,408,0,0.0391757485806342,0.960824251419365,
2002,93287,408,0.00168856907470152,0.00112571271646768,0.99718571820883,1
2002,95458,1343,0.265787148945258,0.0101736707730242,0.724039180281717,5
2002,91208,267,0.0286885245901639,0.270491803278688,0.700819672131147,0
2002,91405,267,0,0.983302953985724,0.016697046014276,
2002,91406,267,0,0.79296918426444,0.207030815735559,
2002,91754,267,0.00624200243438095,0.813254892169408,0.18050310539621,
2002,91356,267,0.00809913073702089,0.514475146817238,0.47742572244574,
2002,93536,267,0.00908875363429245,0.0340349645520757,0.956876281813631,1
2002,91303,267,0,0.92672924450925,0.0732707554907499,
2002,91505,267,0,0.865128707264705,0.134871292735294,
2002,91301,267,0.0558129489156625,0.153481109869477,0.79070594121486,3
2002,91362,116,0.00158270087905009,0.324796264825925,0.673621034295024,3
2002,90265,267,0.0420997261952349,0.0498068962066825,0.908093377598082,1
2002,90221,267,0,0.955152047688705,0.0448479523112947,
2002,90242,267,0,0.982142857142857,0.0178571428571426,
2002,91790,267,0,0.937360961481958,0.0626390385180417,
2002,91706,267,0,0.76461479477918,0.235385205220819,
2002,91767,267,0,0.905020318534036,0.0949796814659631,
2002,91740,267,0,0.778389012574854,0.221610987425145,
2002,90301,267,0,0.96629213483146,0.0337078651685393,
2002,90504,267,0,0.923718645112123,0.0762813548878764,
2002,90814,267,0,0.909090909090909,0.0909090909090909,
2002,91302,267,0.0253791301959757,0.124780856519698,0.849840013284326,3
2002,90095,267,0,0.777777777777777,0.222222222222222,
2002,90090,267,0,0.8,0.199999999999999,
2002,90006,267,0,1,0,
2002,90065,267,0.00534679849717791,0.748934929176364,0.245718272326458,
2002,91205,267,0,0.91434165442976,0.0856583455702397,
2002,91203,267,0,0.906963136337039,0.0930368636629608,
2002,91343,267,0,0.916271010562794,0.0837289894372055,
2002,90037,267,0,0.971153846153846,0.0288461538461537,
2002,90712,267,0,0.928664072632944,0.0713359273670557,
2002,90740,110,0,0.660279474156481,0.339720525843518,
2002,90034,267,0,0.983055228467216,0.0169447715327839,
2002,90094,267,0,0.852941176470588,0.147058823529411,
2002,90071,267,0,0.645962732919254,0.354037267080745,
2002,93544,267,0.0298772467664419,0.00301794016189449,0.967104813071663,4
2002,91326,267,0.00359614513938296,0.50845094107755,0.487952913783067,6
2002,90266,267,0,0.855069419647545,0.144930580352454,
2002,91733,267,0.00846864627253969,0.674183188301785,0.317348165425675,13
2002,94901,7,0.16953109566654,0.426079773000736,0.404389131332722,
2002,94925,7,0.121951219512195,0.512195121951219,0.365853658536585,
2002,94960,7,0.169151287605719,0.150400818844,0.680447893550279,
2002,94937,7,0.203370040104793,0.00501910147535291,0.791610858419853,14
2002,94930,7,0.546125461254612,0.029520295202952,0.424354243542435,
2002,94971,7,0.00622386278922023,0.0207462092974007,0.973029927913379,6
2002,94972,177,0.00987808774073342,0.0123460854678343,0.977775826791432,
2002,95585,639,0.770321424272013,0.00451470431807773,0.225163871409908,0
2002,95420,639,0.421686746987951,0.0240963855421686,0.554216867469879,
2002,93635,167,0,0.0327259878183536,0.967274012181646,2
2002,95348,167,0,0.0719741938775888,0.928025806122411,
2002,95315,167,0,0.0639441567744171,0.936055843225582,
2002,96116,4366,0.237540869866346,0.00119746432164142,0.761261665812011,5
2002,96107,6465,0.123329385582275,0.011732090526504,0.86493852389122,0
2002,93921,53,0.0976074276871801,0.34162599690513,0.560766575407689,
2002,93925,53,0.186314392492188,0.0109258440041715,0.80275976350364,2
2002,93906,53,0,0.447849464078441,0.552150535921558,
2002,95004,53,0.313693778821176,0.077178386785605,0.609127834393218,9
2002,93924,53,0.494634364838432,0.00225894814606043,0.503106687015507,5
2002,93451,234,0.053627645721412,0.00224000444586785,0.94413234983272,3
2002,92821,110,0.00854369373170367,0.641419632483237,0.350036673785059,0
2002,90720,110,0,0.827352825867156,0.172647174132843,
2002,92845,110,0,0.94047619047619,0.0595238095238095,
2002,92807,110,0.00759113202035576,0.60588251874401,0.386526349235633,5
2002,92835,110,0.00447976472195325,0.717839106136273,0.277681129141773,
2002,92701,110,0,0.968650562729827,0.0313494372701723,
2002,92663,110,0,0.678668139559891,0.321331860440108,
2002,92887,110,0.0121590207738163,0.386592184964945,0.601248794261237,0
2002,92861,110,0,0.825974166351402,0.174025833648597,
2002,92662,110,0,0.525124490719782,0.474875509280217,
2002,95722,1354,0.708763431451471,0.00529207938119071,0.285944489167337,
2002,95663,1354,0.229444952766303,0.0208731172308234,0.749681930002872,11
2002,95626,30,0.001287005550522,0.0360361554146162,0.962676839034861,7
2002,95934,3432,0.821739130434782,0.00144927536231884,0.176811594202898,15
2002,95981,63,0.868364911933581,0,0.131635088066418,
2002,96129,3432,0.195770132934612,0.00171787199907354,0.802511995066314,4
2002,92583,851,0,0.122226431041142,0.877773568958857,1
2002,92211,851,0.00191119624806231,0.542700070820235,0.455388732931701,
2002,92882,851,0.0436859969728088,0.291654956775033,0.664659046252157,4
2002,92584,851,0.00104758818222428,0.12014395578407,0.878808456033705,1
2002,92507,851,0.0030332762560494,0.486238603919409,0.510728119824541,15
2002,95757,30,0,0.0213347480855757,0.978665251914424,
2002,95831,30,0,0.660780178386837,0.339219821613162,
2002,95823,30,0,0.684662104939111,0.315337895060888,
2002,95693,30,0,0.0102047478526555,0.989795252147344,
2002,95827,30,0,0.4856684602649,0.514331539735099,
2002,95835,30,0,0.206110100468094,0.793889899531905,
2002,92310,1077,0,0.457709275093949,0.54229072490605,
2002,91784,1077,0.00655519970865779,0.478722378723449,0.514722421567892,1
2002,92335,1077,0,0.826772169336023,0.173227830663976,
2002,92407,1077,0.0627270872385027,0.163849809468268,0.773423103293229,0
2002,92354,1077,0.00564337684366252,0.600110954527773,0.394245668628563,
2002,92256,1077,0.0886345092912264,0.0296863791351017,0.881679111573671,3
2002,92120,13,0.00425316272419597,0.715331294228367,0.280415543047436,1
2002,92130,13,0.00336055856436938,0.411027376409104,0.585612065026525,
2002,91911,13,0,0.774517561296315,0.225482438703684,
2002,92029,13,0.00256857362700208,0.224948739014384,0.772482687358613,5
2002,91931,13,0.0677618069815195,0.0205338809034907,0.911704312114989,1
2002,91962,13,0.0474491508192084,0.017200317171963,0.935350532008828,2
2002,91963,13,0,0.00851670403822301,0.991483295961777,0
2002,94107,63,0,0.845790693729858,0.154209306270141,
2002,94133,63,0,0.750500539042045,0.249499460957954,
2002,95376,20,0,0.804798625421437,0.195201374578563,
2002,95207,20,0,0.852301692884199,0.1476983071158,
2002,95204,20,0,0.828269950632018,0.171730049367981,
2002,95385,20,0,0.0222044626883292,0.97779553731167,2
2002,95202,20,0,0.974358974358974,0.0256410256410255,
2002,95234,20,0,0.0123024269543399,0.98769757304566,
2002,93422,234,0.26752221677396,0.046599634040545,0.685878149185494,5
2002,93254,100,0.0227671067328252,0.000696952246923221,0.976535941020251,4
2002,94061,15,0.0135120330131833,0.831099587335208,0.155388379651608,
2002,94027,15,0.0202127442373262,0.353789379121664,0.625997876641009,
2002,94080,15,0.0141608739465593,0.733830127279379,0.252008998774061,6
2002,94066,15,0.0980978533727412,0.649825152691251,0.252076993936007,
2002,94044,15,0.349097883174704,0.228618464901756,0.422283651923538,
2002,94014,15,0.12783682250862,0.525177516396552,0.346985661094826,
2002,93436,100,0.200871709025441,0.0401797615546474,0.75894852941991,0
2002,93108,100,0.400862730979539,0.0574845710869518,0.541652697933508,6
2002,93437,100,0.0694699825319481,0.0719491379800977,0.858580879487954,0
2002,95037,87,0.419500393665997,0.0411683891274546,0.539331217206548,0
2002,95008,87,0,0.938128713568862,0.0618712864311379,
2002,95134,87,0.0028240294592542,0.537398446624247,0.459777523916498,
2002,95139,87,0.0188679245283018,0.660377358490566,0.320754716981132,
2002,95065,17,0.6953125,0.0911458333333333,0.213541666666666,
2002,96040,557,0.481397590563717,0.000797455975533491,0.517804953460749,4
2002,96013,557,0.698747658374986,0.00426111265077703,0.296991228974236,5
2002,96073,557,0.0813793103448276,0.0151724137931034,0.903448275862069,5
2002,96084,557,0.673524195257308,0.00150938572766406,0.324966419015027,3
2002,96028,557,0.464057683193111,0.00232547484078083,0.533616841966107,3
2002,95944,2899,0.86334716636439,0.00126543601679185,0.135387397618817,9
2002,96058,2635,0.497705232539592,0.00502385597043109,0.497270911489976,0
2002,96034,2635,0.492110060240928,0.00434976682273474,0.503540172936336,0
2002,96064,2635,0.283646504287008,0.00895332681296839,0.707400168900022,1
2002,96023,2635,0.252729291114664,0.00373264103311623,0.743538067852219,4
2002,96044,2635,0.257470494176792,0.00959841766676345,0.732931088156443,2
2002,96085,2635,0.697971798143331,0,0.302028201856668,5
2002,95625,19,0,0.0652173913043478,0.934782608695652,
2002,95492,177,0.041133684125584,0.212129602061345,0.74673671381307,
2002,94928,177,0,0.592679861765629,0.40732013823437,
2002,95452,177,0.413602903813711,0.0329270523513031,0.553470043834985,15
2002,95363,86,0.0526671271547752,0.0301538122769004,0.917179060568324,0
2002,95307,86,0,0.163847396465571,0.836152603534428,
2002,95355,86,0,0.687362011580891,0.312637988419108,
2002,95368,86,0,0.552410380518161,0.447589619481838,
2002,95991,59,0.000735645872193646,0.151675465928885,0.84758888819892,6
2002,95993,59,0,0.0788978480275377,0.921102151972462,
2002,96090,309,0,0.0465116279069767,0.953488372093023,
2002,93277,331,0,0.211414417212895,0.788585582787104,
2002,93292,331,0,0.0715763299138969,0.928423670086103,
2002,93286,331,0.0473211066579199,0.0238498377555916,0.928829055586488,0
2002,93218,331,0,0.00454164218428394,0.995458357815716,6
2002,93260,331,0.520759614542285,0,0.479240385457714,14
2002,93272,331,0,0.0149122942649367,0.985087705735063,
2002,93666,331,0,0.0952380952380952,0.904761904761904,
2002,95364,1874,0.39066741117221,0.000356643156577182,0.608975945671212,1
2002,93040,116,0.18525694455795,0.00540234469060037,0.809340710751448,1
2002,93060,116,0.180369236284533,0.036453097024931,0.783177666690535,1
2002,93065,116,0.00096151981091034,0.295860107642189,0.7031783725469,1
2002,91377,116,0,0.302172306048539,0.69782769395146,3
2002,95697,65,0,0.353846153846153,0.646153846153846,
2002,94704,42,0.183673469387755,0.693877551020408,0.122448979591836,
2002,94552,42,0.464051426355003,0.0620200496742812,0.473928523970714,
2002,94578,42,0.00581324608957806,0.866383214589895,0.127803539320526,
2002,94566,42,0.127810491839182,0.358819108109049,0.513370400051767,
2002,94586,42,0.310038295786044,0.0301988148018718,0.659762889412083,3
2002,94603,42,0,0.977836238079579,0.0221637619204208,
2002,94612,42,0,0.883720930232558,0.116279069767441,
2002,94706,42,0.0178015131286159,0.911246741687329,0.0709517451840548,
2002,95642,1975,0.349760940112202,0.0255219983744246,0.624717061513372,0
2002,95938,174,0,0.0228016410693551,0.977198358930644,
2002,95930,174,0.921054843887358,0,0.0789451561126419,4
2002,95247,133,0.417843929419649,0.015455361711744,0.566700708868606,2
2002,95225,133,0.23929936911054,0.0256595828672939,0.735041048022165,2
2002,95230,20,0.00530418760973675,0.00583452901020909,0.988861283380054,0
2002,95912,61,0.000906000756614071,0.0128654340424027,0.986228565200983,15
2002,94564,23,0.144230769230769,0.447115384615384,0.408653846153846,
2002,94516,23,0.622222222222222,0,0.377777777777777,
2002,95531,44,0.666311851048582,0.0231558403718986,0.310532308579518,0
2002,95684,1866,0.793921173627715,0.000665986962179988,0.205412839410104,0
2002,95633,1866,0.72653726245831,0.00230431411730433,0.271158423424385,1
2002,95651,1866,0.33163724756277,0.0123745241627899,0.65598822827444,15
2002,96155,1866,0.634125636672326,0.00764006791171477,0.358234295415959,
2002,93662,296,0,0.0693480265550861,0.930651973444913,
2002,93621,296,0.466968520258477,0.00090417916351001,0.532127300578012,0
2002,93654,296,0.00459337514051513,0.0387257702312962,0.956680854628188,0
2002,93710,296,0,0.712447237463761,0.287552762536238,
2002,93727,296,0,0.333096828308801,0.666903171691198,
2002,93730,296,0,0.159661690254429,0.84033830974557,
2002,95988,132,0,0.0147972826492192,0.98520271735078,3
2002,95555,44,0.848982203215478,0.00216268416416713,0.148855112620354,1
2002,95519,44,0.613853456523468,0.0444041443738708,0.34174239910266,15
2002,95542,44,0.669847407659703,0.00148414709244814,0.328668445247848,6
2002,95553,44,0.770347399057374,0.00106157823285258,0.228591022709773,1
2002,95565,44,0.75900118386601,0.0212282707679682,0.219770545366021,4
2002,92231,41,0.00168146354587032,0.11946416984873,0.878854366605399,
2002,92389,3910,0.000948240428948506,0.00616356278816529,0.992888196782886,0
2002,89019,2028,0.000154706502023532,0.00340363876393118,0.996441654734045,4
2002,89060,6030,0,0.0171232876712328,0.982876712328767,
2002,93306,408,0.0452059240179775,0.105397625908571,0.84939645007345,1
2002,93312,408,0,0.422674107790497,0.577325892209502,
2002,93285,408,0.272060032607471,0.013195976617287,0.714743990775241,1
2002,93250,408,0,0.0297448473400616,0.970255152659938,
2002,93238,408,0.183054284493859,0.00298923787770512,0.813956477628435,0
2002,93225,408,0.409515838614152,0.00244768087447539,0.588036480511372,3
2002,93222,408,0.648068669527897,0.00536480686695279,0.34656652360515,
2002,93212,248,0,0.0695231877780242,0.930476812221975,
2002,93204,248,0.000515234373506855,0.0247316746449687,0.974753090981524,10
2002,95426,1343,0.589600661275134,0,0.410399338724865,13
2002,96009,4258,0.391322442575336,0.00133500375805966,0.607342553666603,1
2002,96117,4258,0.00582087694741663,0.00316574009420904,0.991013382958374,0
2002,96006,4366,0.322672903289228,0.000988913489589749,0.676338183221181,0
2002,91501,267,0.00707114970918652,0.353776591506652,0.63915225878416,1
2002,91335,267,0,0.899294557110586,0.100705442889413,
2002,91801,267,0,0.912499999999999,0.0875000000000001,
2002,91803,267,0,0.9763946370598,0.0236053629401997,
2002,91201,267,0,0.890123158657329,0.10987684134267,
2002,91502,267,0,0.963021296993768,0.0369787030062315,
2002,91401,267,0,0.944133220781214,0.0558667792187859,
2002,91316,267,0.00534649275793253,0.54642299620885,0.448230511033216,4
2002,91506,267,0,0.936814100432324,0.0631858995676754,
2002,90502,267,0,0.999999999999999,2.22E-16,
2002,90262,267,0,0.988702512254902,0.0112974877450978,
